start_time,end_time,open,high,low,close,volume
352045800,352132200,0.114397,0.114397,0.114397,0.114397,10841608
352132200,352391400,0.118303,0.118303,0.118303,0.118303,14761612
352391400,352477800,0.118861,0.118861,0.118861,0.118861,11760008
352477800,352564200,0.117187,0.117187,0.117187,0.117187,16172816
352564200,352650600,0.116071,0.116071,0.116071,0.116071,13708812
352650600,352737000,0.115513,0.115513,0.115513,0.115513,5376004
352737000,352996200,0.114397,0.114397,0.114397,0.114397,11603208
352996200,353082600,0.105469,0.105469,0.105469,0.105469,15321612
353082600,353169000,0.100446,0.100446,0.100446,0.100446,28380828
353169000,353255400,0.09654,0.09654,0.09654,0.09654,29859228
353255400,353341800,0.100446,0.100446,0.100446,0.100446,59248056
353341800,353601000,0.09933,0.09933,0.09933,0.09933,231302628
353601000,353687400,0.103237,0.103237,0.103237,0.103237,37228836
353687400,353773800,0.108259,0.108259,0.108259,0.108259,43747240
353773800,353860200,0.114955,0.114955,0.114955,0.114955,36937636
353860200,353946600,0.113839,0.113839,0.113839,0.113839,37811236
353946600,354205800,0.114955,0.114955,0.114955,0.114955,14604812
354205800,354292200,0.11942,0.11942,0.11942,0.11942,22019220
354292200,354378600,0.118861,0.118861,0.118861,0.118861,28156828
354378600,354465000,0.116629,0.116629,0.116629,0.116629,7056004
354465000,354551400,0.114397,0.114397,0.114397,0.114397,12275212
354551400,354810600,0.110491,0.110491,0.110491,0.110491,12252812
354810600,354897000,0.110491,0.110491,0.110491,0.110491,9900808
354897000,354983400,0.109375,0.109375,0.109375,0.109375,15993612
354983400,355069800,0.108259,0.108259,0.108259,0.108259,34070432
355069800,355156200,0.117745,0.117745,0.117745,0.117745,31404828
355156200,355415400,0.118303,0.118303,0.118303,0.118303,16486416
355415400,355501800,0.116071,0.116071,0.116071,0.116071,22803220
355501800,355588200,0.114955,0.114955,0.114955,0.114955,10684808
355588200,355674600,0.120536,0.120536,0.120536,0.120536,21952020
355674600,355761000,0.122768,0.122768,0.122768,0.122768,12499212
355761000,356020200,0.124442,0.124442,0.124442,0.124442,33465632
356020200,356106600,0.124442,0.124442,0.124442,0.124442,16060816
356106600,356193000,0.124442,0.124442,0.124442,0.124442,6652804
356193000,356279400,0.118303,0.118303,0.118303,0.118303,34048032
356279400,356625000,0.111607,0.111607,0.111607,0.111607,23878420
356625000,356711400,0.114955,0.114955,0.114955,0.114955,35347232
356711400,356797800,0.122768,0.122768,0.122768,0.122768,28537628
356797800,356884200,0.127232,0.127232,0.127232,0.127232,18995216
356884200,356970600,0.13058,0.13058,0.13058,0.13058,58016056
356970600,357226200,0.129464,0.129464,0.129464,0.129464,35056032
357226200,357312600,0.128348,0.128348,0.128348,0.128348,38528036
357312600,357399000,0.126116,0.126116,0.126116,0.126116,32188832
357399000,357485400,0.124442,0.124442,0.124442,0.124442,13641612
357485400,357571800,0.126674,0.126674,0.126674,0.126674,12611212
357571800,357831000,0.126674,0.126674,0.126674,0.126674,16553616
357831000,357917400,0.126116,0.126116,0.126116,0.126116,14448012
357917400,358003800,0.125558,0.125558,0.125558,0.125558,17539216
358003800,358090200,0.12221,0.12221,0.12221,0.12221,18950416
358090200,358176600,0.123884,0.123884,0.123884,0.123884,9363208
358176600,358435800,0.125,0.125,0.125,0.125,7907204
358435800,358522200,0.12221,0.12221,0.12221,0.12221,11939208
358522200,358608600,0.12221,0.12221,0.12221,0.12221,4256004
358608600,358695000,0.121652,0.121652,0.121652,0.121652,4905604
358695000,358781400,0.119978,0.119978,0.119978,0.119978,4928004
358781400,359040600,0.122768,0.122768,0.122768,0.122768,4905604
359040600,359127000,0.125,0.125,0.125,0.125,4166404
359127000,359213400,0.122768,0.122768,0.122768,0.122768,25424024
359213400,359299800,0.126674,0.126674,0.126674,0.126674,13283212
359299800,359386200,0.133928,0.133928,0.133928,0.133928,32211232
359386200,359731800,0.140067,0.140067,0.140067,0.140067,31427228
359731800,359818200,0.139509,0.139509,0.139509,0.139509,85344084
359818200,359904600,0.147321,0.147321,0.147321,0.147321,149497748
359904600,359991000,0.147321,0.147321,0.147321,0.147321,73987272
359991000,360250200,0.147879,0.147879,0.147879,0.147879,59382456
360250200,360336600,0.147879,0.147879,0.147879,0.147879,51251248
360336600,360423000,0.140625,0.140625,0.140625,0.140625,40432040
360423000,360509400,0.140625,0.140625,0.140625,0.140625,39446436
360509400,360595800,0.143415,0.143415,0.143415,0.143415,56067256
360595800,360855000,0.141183,0.141183,0.141183,0.141183,57680056
360855000,360941400,0.136161,0.136161,0.136161,0.136161,93497692
360941400,361027800,0.138951,0.138951,0.138951,0.138951,119593716
361027800,361114200,0.140625,0.140625,0.140625,0.140625,25222424
361114200,361200600,0.146763,0.146763,0.146763,0.146763,38976036
361200600,361459800,0.145089,0.145089,0.145089,0.145089,25804824
361459800,361546200,0.144531,0.144531,0.144531,0.144531,143763340
361546200,361632600,0.141741,0.141741,0.141741,0.141741,37251236
361632600,361719000,0.139509,0.139509,0.139509,0.139509,27574424
361719000,361805400,0.138951,0.138951,0.138951,0.138951,23049620
361805400,362064600,0.135045,0.135045,0.135045,0.135045,27507224
362064600,362151000,0.130022,0.130022,0.130022,0.130022,10841608
362151000,362237400,0.132254,0.132254,0.132254,0.132254,15030412
362237400,362323800,0.128906,0.128906,0.128906,0.128906,23027220
362323800,362410200,0.131696,0.131696,0.131696,0.131696,24259224
362410200,362669400,0.130022,0.130022,0.130022,0.130022,23788820
362669400,362755800,0.125558,0.125558,0.125558,0.125558,10595208
362755800,362842200,0.116071,0.116071,0.116071,0.116071,35907232
362842200,362928600,0.114955,0.114955,0.114955,0.114955,170464168
362928600,363274200,0.114955,0.114955,0.114955,0.114955,30284828
363274200,363360600,0.111049,0.111049,0.111049,0.111049,16531216
363360600,363447000,0.112165,0.112165,0.112165,0.112165,15836812
363447000,363533400,0.116629,0.116629,0.116629,0.116629,16620816
363533400,363619800,0.107701,0.107701,0.107701,0.107701,32883232
363619800,363879000,0.09933,0.09933,0.09933,0.09933,55171252
363879000,363965400,0.101562,0.101562,0.101562,0.101562,45740844
363965400,364051800,0.106027,0.106027,0.106027,0.106027,19779216
364051800,364138200,0.108817,0.108817,0.108817,0.108817,10953608
364138200,364224600,0.111607,0.111607,0.111607,0.111607,15232012
364224600,364483800,0.115513,0.115513,0.115513,0.115513,19824016
364483800,364570200,0.107701,0.107701,0.107701,0.107701,23654420
364570200,364656600,0.107143,0.107143,0.107143,0.107143,31942428
364656600,364743000,0.101004,0.101004,0.101004,0.101004,22668820
364743000,364829400,0.103795,0.103795,0.103795,0.103795,34451232
364829400,365088600,0.107143,0.107143,0.107143,0.107143,28851228
365088600,365175000,0.111607,0.111607,0.111607,0.111607,17337616
365175000,365261400,0.107701,0.107701,0.107701,0.107701,22848020
365261400,365347800,0.106027,0.106027,0.106027,0.106027,15500812
365347800,365434200,0.109933,0.109933,0.109933,0.109933,9900808
365434200,365693400,0.111607,0.111607,0.111607,0.111607,10953608
365693400,365779800,0.110491,0.110491,0.110491,0.110491,12432012
365779800,365866200,0.112165,0.112165,0.112165,0.112165,31673628
365866200,365952600,0.115513,0.115513,0.115513,0.115513,17494416
365952600,366039000,0.112723,0.112723,0.112723,0.112723,10528008
366039000,366384600,0.112723,0.112723,0.112723,0.112723,9206408
366384600,366471000,0.109375,0.109375,0.109375,0.109375,71456068
366471000,366557400,0.107143,0.107143,0.107143,0.107143,26275224
366557400,366643800,0.103795,0.103795,0.103795,0.103795,27484824
366643800,366903000,0.10212,0.10212,0.10212,0.10212,24192024
366903000,366989400,0.098772,0.098772,0.098772,0.098772,18905616
366989400,367075800,0.09654,0.09654,0.09654,0.09654,17001616
367075800,367162200,0.095424,0.095424,0.095424,0.095424,20675220
367162200,367248600,0.09654,0.09654,0.09654,0.09654,17113616
367248600,367507800,0.089844,0.089844,0.089844,0.089844,41910440
367507800,367594200,0.084263,0.084263,0.084263,0.084263,23072020
367594200,367680600,0.086495,0.086495,0.086495,0.086495,40700840
367680600,367767000,0.084821,0.084821,0.084821,0.084821,33600032
367767000,367853400,0.085379,0.085379,0.085379,0.085379,25916824
367853400,368112600,0.089844,0.089844,0.089844,0.089844,38035236
368112600,368199000,0.089844,0.089844,0.089844,0.089844,40947240
368199000,368285400,0.095424,0.095424,0.095424,0.095424,37027236
368285400,368371800,0.097098,0.097098,0.097098,0.097098,19376016
368371800,368458200,0.092076,0.092076,0.092076,0.092076,37475236
368458200,368803800,0.09096,0.09096,0.09096,0.09096,15254412
368803800,368890200,0.08817,0.08817,0.08817,0.08817,25446424
368890200,368976600,0.08817,0.08817,0.08817,0.08817,30531228
368976600,369063000,0.088728,0.088728,0.088728,0.088728,34809632
369063000,369322200,0.087612,0.087612,0.087612,0.087612,17539216
369322200,369408600,0.084821,0.084821,0.084821,0.084821,27686424
369408600,369495000,0.082589,0.082589,0.082589,0.082589,19510416
369495000,369581400,0.080915,0.080915,0.080915,0.080915,19353616
369581400,369667800,0.078683,0.078683,0.078683,0.078683,19376016
369667800,369927000,0.079241,0.079241,0.079241,0.079241,26320024
369927000,370013400,0.079799,0.079799,0.079799,0.079799,49033648
370013400,370099800,0.075335,0.075335,0.075335,0.075335,47420844
370099800,370186200,0.073661,0.073661,0.073661,0.073661,28201628
370186200,370272600,0.073103,0.073103,0.073103,0.073103,18300816
370272600,370531800,0.063616,0.063616,0.063616,0.063616,34608032
370531800,370618200,0.064174,0.064174,0.064174,0.064174,91728088
370618200,370704600,0.067522,0.067522,0.067522,0.067522,94684892
370704600,370791000,0.06808,0.06808,0.06808,0.06808,49996848
370791000,370877400,0.06808,0.06808,0.06808,0.06808,61129660
370877400,371136600,0.073661,0.073661,0.073661,0.073661,45046444
371136600,371223000,0.075893,0.075893,0.075893,0.075893,43097640
371223000,371309400,0.075335,0.075335,0.075335,0.075335,28358428
371309400,371395800,0.079799,0.079799,0.079799,0.079799,38841636
371395800,371482200,0.082589,0.082589,0.082589,0.082589,31091228
371482200,371741400,0.083147,0.083147,0.083147,0.083147,54521652
371741400,371827800,0.085937,0.085937,0.085937,0.085937,27350424
371827800,371914200,0.085937,0.085937,0.085937,0.085937,44195244
371914200,372000600,0.080915,0.080915,0.080915,0.080915,30979228
372000600,372087000,0.082589,0.082589,0.082589,0.082589,29433628
372087000,372346200,0.081473,0.081473,0.081473,0.081473,36467236
372346200,372432600,0.083147,0.083147,0.083147,0.083147,20585620
372432600,372519000,0.087612,0.087612,0.087612,0.087612,35728032
372519000,372605400,0.087612,0.087612,0.087612,0.087612,76899276
372605400,372691800,0.087053,0.087053,0.087053,0.087053,32278432
372691800,372954600,0.084821,0.084821,0.084821,0.084821,27910424
372954600,373041000,0.084821,0.084821,0.084821,0.084821,27283224
373041000,373127400,0.086495,0.086495,0.086495,0.086495,85590484
373127400,373213800,0.089286,0.089286,0.089286,0.089286,44172844
373213800,373300200,0.08817,0.08817,0.08817,0.08817,30486428
373300200,373559400,0.089286,0.089286,0.089286,0.089286,52729652
373559400,373645800,0.089286,0.089286,0.089286,0.089286,36915236
373645800,373732200,0.08817,0.08817,0.08817,0.08817,28380828
373732200,373818600,0.085937,0.085937,0.085937,0.085937,23811220
373818600,373905000,0.079799,0.079799,0.079799,0.079799,23363220
373905000,374164200,0.080357,0.080357,0.080357,0.080357,24595224
374164200,374250600,0.081473,0.081473,0.081473,0.081473,20384020
374250600,374337000,0.082031,0.082031,0.082031,0.082031,16755216
374337000,374423400,0.084263,0.084263,0.084263,0.084263,27440024
374423400,374509800,0.087053,0.087053,0.087053,0.087053,39916836
374509800,374769000,0.080915,0.080915,0.080915,0.080915,21011220
374769000,374855400,0.079799,0.079799,0.079799,0.079799,22556820
374855400,374941800,0.081473,0.081473,0.081473,0.081473,35414432
374941800,375028200,0.084263,0.084263,0.084263,0.084263,29142428
375028200,375114600,0.084263,0.084263,0.084263,0.084263,40006440
375114600,375373800,0.084821,0.084821,0.084821,0.084821,38102436
375373800,375460200,0.080915,0.080915,0.080915,0.080915,22960020
375460200,375546600,0.080357,0.080357,0.080357,0.080357,22153620
375546600,375719400,0.082031,0.082031,0.082031,0.082031,52550452
375719400,375978600,0.084263,0.084263,0.084263,0.084263,37251236
375978600,376065000,0.083147,0.083147,0.083147,0.083147,23968020
376065000,376151400,0.083147,0.083147,0.083147,0.083147,23385620
376151400,376237800,0.083705,0.083705,0.083705,0.083705,37564836
376237800,376324200,0.082589,0.082589,0.082589,0.082589,20428820
376324200,376583400,0.084821,0.084821,0.084821,0.084821,137155336
376583400,376669800,0.085379,0.085379,0.085379,0.085379,59292856
376669800,376756200,0.083705,0.083705,0.083705,0.083705,50624048
376756200,376842600,0.084263,0.084263,0.084263,0.084263,34272032
376842600,376929000,0.084263,0.084263,0.084263,0.084263,37408036
376929000,377188200,0.083705,0.083705,0.083705,0.083705,76092876
377188200,377274600,0.080915,0.080915,0.080915,0.080915,25244824
377274600,377361000,0.083147,0.083147,0.083147,0.083147,31315228
377361000,377447400,0.087053,0.087053,0.087053,0.087053,65452864
377447400,377533800,0.094308,0.094308,0.094308,0.094308,51452848
377533800,377793000,0.10212,0.10212,0.10212,0.10212,71724868
377793000,377879400,0.097656,0.097656,0.097656,0.097656,56403256
377879400,377965800,0.09933,0.09933,0.09933,0.09933,53827252
377965800,378052200,0.097098,0.097098,0.097098,0.097098,28896028
378052200,378397800,0.097656,0.097656,0.097656,0.097656,28918428
378397800,378484200,0.093192,0.093192,0.093192,0.093192,36579236
378484200,378570600,0.094866,0.094866,0.094866,0.094866,24236824
378570600,378657000,0.098772,0.098772,0.098772,0.098772,32188832
378657000,379002600,0.098772,0.098772,0.098772,0.098772,54656052
379002600,379089000,0.098214,0.098214,0.098214,0.098214,71254468
379089000,379175400,0.093192,0.093192,0.093192,0.093192,35840032
379175400,379261800,0.092076,0.092076,0.092076,0.092076,66080064
379261800,379348200,0.084821,0.084821,0.084821,0.084821,70044868
379348200,379607400,0.088728,0.088728,0.088728,0.088728,56604856
379607400,379693800,0.083147,0.083147,0.083147,0.083147,33331232
379693800,379780200,0.080357,0.080357,0.080357,0.080357,59920056
379780200,379866600,0.079799,0.079799,0.079799,0.079799,41753640
379866600,379953000,0.083705,0.083705,0.083705,0.083705,25715224
379953000,380212200,0.089286,0.089286,0.089286,0.089286,46704044
380212200,380298600,0.09096,0.09096,0.09096,0.09096,28000028
380298600,380385000,0.088728,0.088728,0.088728,0.088728,55507252
380385000,380471400,0.090402,0.090402,0.090402,0.090402,25827224
380471400,380557800,0.092076,0.092076,0.092076,0.092076,33331232
380557800,380817000,0.092634,0.092634,0.092634,0.092634,24259224
380817000,380903400,0.089844,0.089844,0.089844,0.089844,44710444
380903400,380989800,0.086495,0.086495,0.086495,0.086495,21212820
380989800,381076200,0.087053,0.087053,0.087053,0.087053,31360028
381076200,381162600,0.089844,0.089844,0.089844,0.089844,39603236
381162600,381421800,0.09096,0.09096,0.09096,0.09096,53155252
381421800,381508200,0.089844,0.089844,0.089844,0.089844,38528036
381508200,381594600,0.090402,0.090402,0.090402,0.090402,54275252
381594600,381681000,0.090402,0.090402,0.090402,0.090402,31472028
381681000,381767400,0.08817,0.08817,0.08817,0.08817,22041620
381767400,382026600,0.08817,0.08817,0.08817,0.08817,40297640
382026600,382113000,0.082589,0.082589,0.082589,0.082589,31696028
382113000,382199400,0.082589,0.082589,0.082589,0.082589,57904056
382199400,382285800,0.083705,0.083705,0.083705,0.083705,38796836
382285800,382372200,0.082589,0.082589,0.082589,0.082589,24528024
382372200,382717800,0.083705,0.083705,0.083705,0.083705,19644816
382717800,382804200,0.082031,0.082031,0.082031,0.082031,34316832
382804200,382890600,0.083147,0.083147,0.083147,0.083147,25580824
382890600,382977000,0.084263,0.084263,0.084263,0.084263,28380828
382977000,383236200,0.083705,0.083705,0.083705,0.083705,13596812
383236200,383322600,0.082589,0.082589,0.082589,0.082589,26633624
383322600,383409000,0.081473,0.081473,0.081473,0.081473,34540832
383409000,383495400,0.082031,0.082031,0.082031,0.082031,37945636
383495400,383581800,0.081473,0.081473,0.081473,0.081473,30800028
383581800,383841000,0.081473,0.081473,0.081473,0.081473,17427216
383841000,383927400,0.082031,0.082031,0.082031,0.082031,35302432
383927400,384013800,0.082031,0.082031,0.082031,0.082031,34809632
384013800,384100200,0.082031,0.082031,0.082031,0.082031,23654420
384100200,384186600,0.080357,0.080357,0.080357,0.080357,38371236
384186600,384445800,0.074219,0.074219,0.074219,0.074219,45315244
384445800,384532200,0.073103,0.073103,0.073103,0.073103,35145632
384532200,384618600,0.073661,0.073661,0.073661,0.073661,52505652
384618600,384705000,0.072545,0.072545,0.072545,0.072545,86934484
384705000,384791400,0.072545,0.072545,0.072545,0.072545,22579220
384791400,385050600,0.06808,0.06808,0.06808,0.06808,46547244
385050600,385137000,0.067522,0.067522,0.067522,0.067522,51363248
385137000,385223400,0.066406,0.066406,0.066406,0.066406,47152044
385223400,385309800,0.063058,0.063058,0.063058,0.063058,50489648
385309800,385396200,0.06808,0.06808,0.06808,0.06808,56336056
385396200,385655400,0.074219,0.074219,0.074219,0.074219,65811264
385655400,385741800,0.079799,0.079799,0.079799,0.079799,69193668
385741800,385828200,0.078683,0.078683,0.078683,0.078683,55955252
385828200,385914600,0.074219,0.074219,0.074219,0.074219,51609648
385914600,386001000,0.073661,0.073661,0.073661,0.073661,84112084
386001000,386260200,0.072545,0.072545,0.072545,0.072545,50780848
386260200,386346600,0.074219,0.074219,0.074219,0.074219,67603264
386346600,386433000,0.075335,0.075335,0.075335,0.075335,77952076
386433000,386519400,0.075335,0.075335,0.075335,0.075335,50153648
386519400,386605800,0.079241,0.079241,0.079241,0.079241,59136056
386605800,386865000,0.079241,0.079241,0.079241,0.079241,84806484
386865000,386951400,0.079241,0.079241,0.079241,0.079241,86643284
386951400,387037800,0.078683,0.078683,0.078683,0.078683,71590468
387037800,387124200,0.077567,0.077567,0.077567,0.077567,29097628
387124200,387469800,0.078125,0.078125,0.078125,0.078125,23990420
387469800,387556200,0.077567,0.077567,0.077567,0.077567,44307244
387556200,387642600,0.071429,0.071429,0.071429,0.071429,85299284
387642600,387729000,0.071987,0.071987,0.071987,0.071987,113590512
387729000,387815400,0.073103,0.073103,0.073103,0.073103,164281764
387815400,388074600,0.075335,0.075335,0.075335,0.075335,104048104
388074600,388161000,0.073661,0.073661,0.073661,0.073661,41283240
388161000,388247400,0.070312,0.070312,0.070312,0.070312,80550480
388247400,388333800,0.069754,0.069754,0.069754,0.069754,73024072
388333800,388420200,0.068638,0.068638,0.068638,0.068638,52595252
388420200,388675800,0.068638,0.068638,0.068638,0.068638,48294448
388675800,388762200,0.070312,0.070312,0.070312,0.070312,57926456
388762200,388848600,0.06808,0.06808,0.06808,0.06808,70268868
388848600,388935000,0.06529,0.06529,0.06529,0.06529,99232096
388935000,389021400,0.06529,0.06529,0.06529,0.06529,82230480
389021400,389280600,0.065848,0.065848,0.065848,0.065848,277401876
389280600,389367000,0.06808,0.06808,0.06808,0.06808,82700880
389367000,389453400,0.070312,0.070312,0.070312,0.070312,73987272
389453400,389539800,0.069196,0.069196,0.069196,0.069196,53939252
389539800,389626200,0.071429,0.071429,0.071429,0.071429,75465672
389626200,389885400,0.072545,0.072545,0.072545,0.072545,84716884
389885400,389971800,0.071429,0.071429,0.071429,0.071429,31606428
389971800,390058200,0.069196,0.069196,0.069196,0.069196,103017700
390058200,390144600,0.067522,0.067522,0.067522,0.067522,71008068
390144600,390231000,0.06808,0.06808,0.06808,0.06808,54454452
390231000,390490200,0.06529,0.06529,0.06529,0.06529,95737692
390490200,390576600,0.064174,0.064174,0.064174,0.064174,76204876
390576600,390663000,0.063058,0.063058,0.063058,0.063058,122035320
390663000,390749400,0.0625,0.0625,0.0625,0.0625,75286472
390749400,390835800,0.063058,0.063058,0.063058,0.063058,27619224
390835800,391095000,0.063616,0.063616,0.063616,0.063616,38841636
391095000,391181400,0.064174,0.064174,0.064174,0.064174,31987228
391181400,391267800,0.064174,0.064174,0.064174,0.064174,51564848
391267800,391354200,0.063616,0.063616,0.063616,0.063616,43276840
391354200,391440600,0.0625,0.0625,0.0625,0.0625,31248028
391440600,391786200,0.0625,0.0625,0.0625,0.0625,19196816
391786200,391872600,0.061384,0.061384,0.061384,0.061384,47600044
391872600,391959000,0.0625,0.0625,0.0625,0.0625,32905632
391959000,392045400,0.060268,0.060268,0.060268,0.060268,39760036
392045400,392304600,0.058594,0.058594,0.058594,0.058594,37676836
392304600,392391000,0.058594,0.058594,0.058594,0.058594,37161636
392391000,392477400,0.058036,0.058036,0.058036,0.058036,31404828
392477400,392563800,0.05692,0.05692,0.05692,0.05692,33846432
392563800,392650200,0.057478,0.057478,0.057478,0.057478,34406432
392650200,392909400,0.05971,0.05971,0.05971,0.05971,54633652
392909400,392995800,0.05971,0.05971,0.05971,0.05971,29993628
392995800,393082200,0.05971,0.05971,0.05971,0.05971,35212832
393082200,393168600,0.05971,0.05971,0.05971,0.05971,41731240
393168600,393255000,0.058594,0.058594,0.058594,0.058594,29164828
393255000,393514200,0.057478,0.057478,0.057478,0.057478,19868816
393514200,393600600,0.057478,0.057478,0.057478,0.057478,28537628
393600600,393687000,0.05971,0.05971,0.05971,0.05971,17561616
393687000,393773400,0.061384,0.061384,0.061384,0.061384,52752052
393773400,393859800,0.061384,0.061384,0.061384,0.061384,44150444
393859800,394119000,0.059152,0.059152,0.059152,0.059152,26678424
394119000,394205400,0.058594,0.058594,0.058594,0.058594,25155224
394205400,394291800,0.05692,0.05692,0.05692,0.05692,35817632
394291800,394378200,0.05692,0.05692,0.05692,0.05692,67625664
394378200,394464600,0.056362,0.056362,0.056362,0.056362,55731252
394464600,394810200,0.053571,0.053571,0.053571,0.053571,58105656
394810200,394896600,0.051339,0.051339,0.051339,0.051339,87696084
394896600,394983000,0.051339,0.051339,0.051339,0.051339,30374428
394983000,395069400,0.049107,0.049107,0.049107,0.049107,164326564
395069400,395328600,0.050781,0.050781,0.050781,0.050781,128419328
395328600,395415000,0.051897,0.051897,0.051897,0.051897,63392060
395415000,395501400,0.055245,0.055245,0.055245,0.055245,114374512
395501400,395587800,0.055804,0.055804,0.055804,0.055804,71120068
395587800,395674200,0.05692,0.05692,0.05692,0.05692,65788864
395674200,395933400,0.059152,0.059152,0.059152,0.059152,77011276
395933400,396019800,0.05971,0.05971,0.05971,0.05971,83776080
396019800,396106200,0.063616,0.063616,0.063616,0.063616,49705648
396106200,396192600,0.063616,0.063616,0.063616,0.063616,71702468
396192600,396279000,0.064174,0.064174,0.064174,0.064174,35212832
396279000,396538200,0.063058,0.063058,0.063058,0.063058,18300816
396538200,396624600,0.060268,0.060268,0.060268,0.060268,56851256
396624600,396711000,0.060268,0.060268,0.060268,0.060268,32323232
396711000,396797400,0.057478,0.057478,0.057478,0.057478,53513652
396797400,396883800,0.05971,0.05971,0.05971,0.05971,61868860
396883800,397143000,0.060268,0.060268,0.060268,0.060268,38617636
397143000,397229400,0.061942,0.061942,0.061942,0.061942,94393692
397229400,397315800,0.058036,0.058036,0.058036,0.058036,89868888
397315800,397402200,0.057478,0.057478,0.057478,0.057478,83865680
397402200,397488600,0.055245,0.055245,0.055245,0.055245,69753668
397488600,397747800,0.054687,0.054687,0.054687,0.054687,96835296
397747800,397834200,0.055245,0.055245,0.055245,0.055245,56112056
397834200,397920600,0.058594,0.058594,0.058594,0.058594,112246512
397920600,398007000,0.059152,0.059152,0.059152,0.059152,69888068
398007000,398093400,0.058594,0.058594,0.058594,0.058594,30620828
398093400,398352600,0.058594,0.058594,0.058594,0.058594,25961624
398352600,398439000,0.05971,0.05971,0.05971,0.05971,38416036
398439000,398525400,0.063616,0.063616,0.063616,0.063616,47734444
398525400,398611800,0.063616,0.063616,0.063616,0.063616,125059324
398611800,398698200,0.064174,0.064174,0.064174,0.064174,47622444
398698200,398957400,0.065848,0.065848,0.065848,0.065848,54857652
398957400,399043800,0.068638,0.068638,0.068638,0.068638,69686468
399043800,399130200,0.071987,0.071987,0.071987,0.071987,155769752
399130200,399216600,0.077009,0.077009,0.077009,0.077009,357078756
399216600,399303000,0.079241,0.079241,0.079241,0.079241,210582608
399303000,399562200,0.075335,0.075335,0.075335,0.075335,98649696
399562200,399648600,0.076451,0.076451,0.076451,0.076451,80438480
399648600,399735000,0.080357,0.080357,0.080357,0.080357,140560140
399735000,399821400,0.078125,0.078125,0.078125,0.078125,82566480
399821400,399907800,0.081473,0.081473,0.081473,0.081473,75420872
399907800,400253400,0.082031,0.082031,0.082031,0.082031,104540904
